cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,poll_id,question_id
2020,Pennsylvania,2020-11-03,Biden,2020-09-19,2020-10-17,SurveyMonkey,8360,lv,0.0942056,0.0064614,53,51.68642,51.87418,71312,133572
2020,Pennsylvania,2020-11-03,Biden,2020-09-19,2020-10-16,SurveyMonkey,8250,lv,0,0,53,51.68642,51.89918,71254,133455
2020,Pennsylvania,2020-11-03,Biden,2020-09-18,2020-10-15,SurveyMonkey,7804,lv,0.0514985,0.0021273,53,51.68642,51.92569,71193,133328
2020,Pennsylvania,2020-11-03,Biden,2020-09-17,2020-10-14,SurveyMonkey,7258,lv,0.0514726,0.0014234,52,50.68518,50.95111,71119,133178
2020,Pennsylvania,2020-11-03,Biden,2020-09-16,2020-10-13,SurveyMonkey,6946,lv,0.0538964,7.444e-4,52,50.68518,50.97828,71025,132971
2020,Pennsylvania,2020-11-03,Biden,2020-09-15,2020-10-12,SurveyMonkey,6613,lv,0.0548532,0,52,50.68518,51.00731,70963,132793
2020,Pennsylvania,2020-11-03,Biden,2020-06-08,2020-06-30,SurveyMonkey,2184,lv,0.6113764,0,50.14,48.82467,50.0032,70459,131313
2020,Pennsylvania,2020-11-03,Biden,2020-07-01,2020-07-31,SurveyMonkey,4208,lv,0.6495393,0,50.29,48.97462,50.28554,70409,131211
2020,Pennsylvania,2020-11-03,Biden,2020-08-01,2020-08-31,SurveyMonkey,3531,lv,0.641258,0,52.76,51.44606,52.54606,70359,131109
2020,Pennsylvania,2020-11-03,Biden,2020-09-01,2020-09-30,SurveyMonkey,4613,lv,0.5576418,0,51.74,50.42497,51.25911,70307,131002
2020,North Carolina,2020-11-03,Biden,2020-10-16,2020-10-29,SurveyMonkey,5356,lv,0.034702,0.0214054,51,49.35719,49.33493,72368,135808
2020,North Carolina,2020-11-03,Biden,2020-09-30,2020-10-27,SurveyMonkey,8354,lv,0.027237,0.007383,51,49.35719,49.32861,72111,135238
2020,North Carolina,2020-11-03,Biden,2020-09-27,2020-10-25,SurveyMonkey,7766,lv,0.0952857,0.017224,52,50.35776,50.35212,72001,135004
2020,North Carolina,2020-11-03,Biden,2020-09-27,2020-10-24,SurveyMonkey,7620,lv,0,0,52,50.35776,50.36425,71916,134830
2020,North Carolina,2020-11-03,Biden,2020-09-25,2020-10-23,SurveyMonkey,7530,lv,0.0723681,0.0104121,52,50.35776,50.3774,71849,134695
2020,North Carolina,2020-11-03,Biden,2020-09-25,2020-10-22,SurveyMonkey,7271,lv,0,0,52,50.35776,50.43579,71788,134564
2020,North Carolina,2020-11-03,Biden,2020-09-24,2020-10-21,SurveyMonkey,7119,lv,0.0468773,0.0026509,52,50.35776,50.45454,71705,134365
2020,North Carolina,2020-11-03,Biden,2020-09-23,2020-10-20,SurveyMonkey,6850,lv,0.0461326,0.0019437,52,50.35776,50.47496,71592,134140
2020,North Carolina,2020-11-03,Biden,2020-09-21,2020-10-19,SurveyMonkey,6483,lv,0.087368,0.0023439,52,50.35776,50.496339999999996,71490,133928
2020,North Carolina,2020-11-03,Biden,2020-09-21,2020-10-18,SurveyMonkey,6225,lv,0,0,52,50.35776,50.51808,71405,133745
2020,North Carolina,2020-11-03,Biden,2020-09-20,2020-10-17,SurveyMonkey,6100,lv,0.0469036,0,52,50.35776,50.54639,71323,133583
2020,North Carolina,2020-11-03,Biden,2020-09-19,2020-10-16,SurveyMonkey,5989,lv,0.0483673,0,52,50.35776,50.5706,71265,133466
2020,North Carolina,2020-11-03,Biden,2020-09-18,2020-10-15,SurveyMonkey,5735,lv,0.0493451,0,52,50.35776,50.59957,71204,133339
2020,North Carolina,2020-11-03,Biden,2020-09-15,2020-10-12,SurveyMonkey,4912,lv,0,0,52,50.35776,50.69674,70958,132788
2020,North Carolina,2020-11-03,Biden,2020-06-08,2020-06-30,SurveyMonkey,1498,lv,0.5789885,0,49.22,47.57825,48.6743,70470,131324
2020,North Carolina,2020-11-03,Biden,2020-07-01,2020-07-31,SurveyMonkey,3466,lv,0.6403064,0,48.59,46.94926,48.19425,70419,131222
2020,North Carolina,2020-11-03,Biden,2020-08-01,2020-08-31,SurveyMonkey,2914,lv,0.6306757,0,48,46.36051,47.4614,70369,131120
2020,North Carolina,2020-11-03,Biden,2020-09-01,2020-09-30,SurveyMonkey,3475,lv,0.5397518,0,52.21,50.56799,51.45257,70318,131013
2020,North Carolina,2020-11-03,Biden,2020-10-23,2020-10-26,SurveyUSA,627,lv,1.253385,1.008209,48,47.55069,47.54078,72061,135097
2020,North Carolina,2020-11-03,Biden,2020-10-08,2020-10-11,SurveyUSA,669,lv,1.314094,0.2782566,50,49.55013,49.53636,70743,132432
2020,North Carolina,2020-11-03,Biden,2020-09-10,2020-09-13,SurveyUSA,596,lv,1.198986,0,47,46.55131,47.5979,69444,129337
2020,North Carolina,2020-11-03,Biden,2020-10-07,2020-10-11,Susquehanna Polling & Research Inc.,500,lv,0.6815998,0.1176212,48,48.36422,48.36791,70990,132847
2020,Pennsylvania,1900-01-19,Biden,2020-10-23,2020-10-26,Swayable,491,l,0.2296114,0.1783648,51.9,51.66276,51.64037,72307,135647
2020,Pennsylvania,2020-11-03,Biden,2020-09-03,2020-09-06,TargetSmart/William & Mary,835,lv,0.8708358,0,51,50.74911,51.80082,69392,129237
2020,Pennsylvania,2020-11-03,Biden,2020-10-13,2020-10-15,Trafalgar Group,1041,lv,0.3471905,0.1063408,47.5,49.9457,49.88797,71366,133641
2020,Pennsylvania,2020-11-03,Biden,2020-10-10,2020-10-12,Trafalgar Group,1034,lv,0.3652195,0.0974395,47.4,49.84554,49.80641,70773,132394
2020,Pennsylvania,2020-11-03,Biden,2020-09-18,2020-09-21,Trafalgar Group,1006,lv,0.4208126,0,48.1,50.54643,51.3217,69966,130296
2020,Pennsylvania,2020-11-03,Biden,2020-09-15,2020-09-17,Trafalgar Group,1006,lv,0.4208126,0,47.3,49.74536,50.63671,69568,129614
2020,Pennsylvania,2020-11-03,Biden,2020-06-29,2020-07-02,Trafalgar Group,1062,lv,0.6611881,0,48,50.44634,51.64483,66997,125183
2020,North Carolina,2020-11-03,Biden,2020-10-20,2020-10-22,Trafalgar Group,1098,lv,0.5136473,0.2365379,46,48.00235,47.93728,71891,134752
2020,North Carolina,2020-11-03,Biden,2020-09-09,2020-09-11,Trafalgar Group,1046,lv,0.6584518,0,46.1,48.10265,49.15794,69442,129335
2020,North Carolina,2020-11-03,Biden,2020-09-18,2020-09-25,University of Massachusetts Lowell,921,lv,1.369749,0,47.5,47.82693,48.58702,70044,130466
2020,Pennsylvania,2020-11-03,Biden,2020-10-17,2020-10-25,Univision/Latino Decisions/North Star Opinion Research,723,rv,0.7916517,0.4646651,50,50.76165,50.70881,72150,135277
2020,Pennsylvania,2020-11-03,Biden,2020-10-05,2020-10-09,Whitman Insight Strategies,517,lv,0.6249694,0.1249939,51,50.87439,50.91649,70736,132328
2020,Pennsylvania,2020-11-03,Biden,2020-10-13,2020-10-21,YouGov,669,lv,0.4928795,0.1858421,52,51.93066,51.88079,71947,134866
2020,Pennsylvania,2020-11-03,Biden,2020-09-30,2020-10-02,YouGov,1187,lv,1.099269,0.0666887,51,50.93061,51.13213,70548,131595
2020,Pennsylvania,2020-11-03,Biden,2020-09-10,2020-09-21,YouGov,642,lv,0.9724195,0,49,48.93061,49.83854,69715,130005
2020,Pennsylvania,2020-11-03,Biden,2020-07-27,2020-08-06,YouGov,742,rv,0.6734251,0,50,50.81877,51.94977,67969,127273
2020,Pennsylvania,2020-11-03,Biden,2020-08-04,2020-08-07,YouGov,1211,lv,1.190209,0,49,48.93061,50.00671,67962,127266
2020,North Carolina,2020-11-03,Biden,2020-10-20,2020-10-23,YouGov,1022,lv,1.082115,0.6437211,51,50.99104,50.94944,71889,134747
2020,North Carolina,2020-11-03,Biden,2020-09-22,2020-09-25,YouGov,1213,lv,1.411611,0,48,47.99105,48.6738,69992,130352
2020,North Carolina,2020-11-03,Biden,2020-07-28,2020-07-31,YouGov,1129,lv,1.360219,0,48,47.99105,49.14478,67859,127044
2020,Pennsylvania,2020-11-03,Biden,2020-07-21,2020-07-23,Zogby Interactive/JZ Analytics,809,lv,0.9108042,0,44,45.61366,46.83666,67916,127142
2020,North Carolina,2020-11-03,Biden,2020-07-21,2020-07-23,Zogby Interactive/JZ Analytics,809,lv,0.9108042,0,44,45.16585,46.36098,67917,127143
